plan_id,provider_id,provider_name,plan_name,data_mb,validity_days,data_cap_per,usd_price,usd_promo_price,effective_price,is_promo,price_cad,new_user_only,promo_enabled,can_top_up,subscription,pay_as_you_go,ekyc,speed_limit,reduced_speed,possible_throttling,has_5g,tethering,has_ads,num_countries,data_display,validity_display
69254af5ace2426a757676c0,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 1GB/Day,1000,1,,1.11,0.9990000000000001,0.9990000000000001,True,1.388297313,False,True,,False,False,,,128.0,False,False,True,False,45,1000MB,1 days
695b7567acee409245b3814d,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 1 Day / Daily 500MB,500,1,day,1.14,0.1399999999999999,0.1399999999999999,True,0.19455617999999986,False,True,False,False,False,False,,128.0,False,False,True,False,40,500MB,1 days
695b7567acee409245b38162,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 1 Day / Daily 1GB,1000,1,day,1.18,0.17999999999999994,0.17999999999999994,True,0.2501436599999999,False,True,False,False,False,False,,512.0,False,False,True,False,41,1000MB,1 days
68f5bb77c54242bb0ba1ff8e,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,14,,1.19,1.071,1.071,True,1.4883547769999999,False,True,False,False,False,False,,,False,False,True,False,34,1000MB,14 days
68ea1489f8b7ea68fc7b3f06,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 1 Day / Daily 1GB,1000,1,day,1.24,0.24,0.24,True,0.33352487999999997,False,True,False,False,False,False,,128.0,False,False,True,False,41,1000MB,1 days
69254af5ace2426a757676df,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 2GB/Day,2000,1,,1.25,1.125,1.125,True,1.563397875,False,True,,False,False,,,128.0,False,False,True,False,45,2.0GB,1 days
68dcc8f8d08bf4821b68ccf6,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.73710875,False,True,False,False,False,False,,128.0,False,False,True,False,44,1000MB,1 days
68dcc8f9d08bf4821b68cd15,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.73710875,False,True,False,False,False,False,,128.0,False,False,True,False,32,1000MB,1 days
68dcc8f9d08bf4821b68cd55,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.73710875,False,True,False,False,False,False,,128.0,False,False,True,False,31,1000MB,1 days
695b311d55a3cad380911f5e,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 1 Day/Daily 1GB,1000,1,day,1.2683195901198374,,1.2683195901198374,False,1.7625672462348663,False,True,False,False,False,False,,128.0,False,False,True,False,40,1000MB,1 days
695b312155a3cad3809129e8,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 500MB,500,1,day,1.2761006918997135,,1.2761006918997135,False,1.773380542224037,False,True,False,False,False,False,,384.0,False,False,True,False,41,500MB,1 days
68f5ad8a87f82b9b2996b0a6,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,20,,1.29,1.161,1.161,True,1.6134266069999998,False,True,False,False,False,False,,,False,False,True,False,34,1000MB,20 days
68dc6721adbaffe4b0eadff4,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 3 Days / Total 1GB,1000,3,,1.3,0.30000000000000004,0.30000000000000004,True,0.41690610000000006,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,3 days
695b7567acee409245b38175,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 1 Day / Daily 500MB,500,1,day,1.3,0.30000000000000004,0.30000000000000004,True,0.41690610000000006,False,True,False,False,False,False,,128.0,False,False,True,False,53,500MB,1 days
692d7e7bf7ef4d8763d404fc,690c7118e055419968646f6e,Spark Roam,1 GB / 7 Days,1000,7,,1.33,,1.33,False,1.84828371,False,True,False,False,False,,,,False,False,,False,42,1000MB,7 days
68dc6721adbaffe4b0eae02b,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 5 Days / Total 1GB,1000,5,,1.39,0.3899999999999999,0.3899999999999999,True,0.5419779299999998,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,5 days
68dcc92bd08bf4821b68f27e,63c9055d1fddfcd02ef84f69,Textr eSIM,Europe 1GB,1000,7,,1.39,,1.39,False,1.9316649299999997,False,True,,False,False,,,,False,False,,False,31,1000MB,7 days
68f5bb77c54242bb0ba1ff8d,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,30,,1.39,1.251,1.251,True,1.7384984369999996,False,True,False,False,False,False,,,False,False,True,False,34,1000MB,30 days
69077807a930c70d6ca34e88,663a2caf5fddf2d5b402fd46,mobineX,Unlimited Standard,1000,1,,1.4,1.2599999999999998,1.2599999999999998,True,1.7510056199999995,False,True,True,False,False,False,,128.0,False,False,,False,39,1000MB,1 days
68dc6733adbaffe4b0eafd0b,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 500MB,500,1,day,1.4,0.3999999999999999,0.3999999999999999,True,0.5558747999999998,False,True,False,False,False,False,,384.0,False,False,True,False,41,500MB,1 days
695b311d55a3cad380911f41,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 1 Day/Daily 1GB,1000,1,day,1.408379422157611,,1.408379422157611,False,1.9572065740399438,False,True,False,False,False,False,,128.0,False,False,True,False,47,1000MB,1 days
68dc6721adbaffe4b0eae04f,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 7 Days / Total 1GB,1000,7,,1.47,0.47,0.47,True,0.6531528899999999,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,7 days
68dcc8f1d08bf4821b68c8ec,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 500MB/Daily 1Day,500,1,,1.49,,1.49,False,2.0706336299999997,False,True,False,False,False,False,,128.0,False,False,True,False,50,500MB,1 days
6961bb0d247ad2e0c3b8606f,694c76858c7248209aa4a7df,694c76858c7248209aa4a7df,EUR 1GB 7 Days,1000,7,,1.5,1.2,1.2,True,1.6676243999999998,False,True,True,False,False,False,,,False,False,True,False,34,1000MB,7 days
68dcc93cd08bf4821b68fd7e,648ad56367000ad251f95680,Monty eSIM,Europe+,500,2,,1.5,,1.5,False,2.0845304999999996,False,True,,False,False,,,,False,False,,False,30,500MB,2 days
695b7568acee409245b381fb,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 3 Days / Total 1GB,1000,3,,1.54,0.54,0.54,True,0.75043098,False,True,False,False,False,False,,,False,False,True,False,41,1000MB,3 days
68dc6943adbaffe4b0eb7d2c,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 1GB,1000,1,day,1.5484392541953842,,1.5484392541953842,False,2.1518459018450207,False,True,False,False,False,False,,384.0,False,False,True,False,41,1000MB,1 days
68dc6721adbaffe4b0eae030,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 10 Days / Total 1GB,1000,10,,1.56,0.56,0.56,True,0.77822472,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,10 days
695543394622035a7ddc66c2,691a70e2a3dd350531e33c74,eSimfly,Europe 1 GB 7 Days,1000,7,,1.56,1.482,1.482,True,2.059516134,False,True,True,False,False,False,,,False,False,True,False,33,1000MB,7 days
68a8a05cbb78507dd9fcd73c,651a85325fee853583ffe8e5,eSIM4Travel,Best Europe 35 - 1GB/7Days,1000,7,,1.6,1.4400000000000002,1.4400000000000002,True,2.00114928,False,True,True,False,False,False,,,False,False,True,False,34,1000MB,7 days
695b7566acee409245b38138,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 1 Day / Daily 1GB,1000,1,day,1.6,0.6000000000000001,0.6000000000000001,True,0.8338122000000001,False,True,False,False,False,False,,128.0,False,False,True,False,40,1000MB,1 days
695784510bf5ae3b1bb83834,6943428c276fe61c43f578a8,6943428c276fe61c43f578a8,Europe(30+ areas) 500MB/Day,500,1,,1.6,,1.6,False,2.2234992,False,True,,False,False,,,,False,False,,False,34,500MB,1 days
68db770835850fa8f214c8b6,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 3 Days 500MB/Day,500,3,day,1.63,1.4669999999999999,1.4669999999999999,True,2.0386708289999995,False,True,,False,False,,,128.0,False,False,True,False,33,500MB,3 days
68dc6721adbaffe4b0eae050,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 2GB,2000,1,day,1.65,0.6499999999999999,0.6499999999999999,True,0.9032965499999998,False,True,False,False,False,False,,512.0,False,False,True,False,33,2.0GB,1 days
68dc6721adbaffe4b0eae073,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 15 Days / Total 1GB,1000,15,,1.65,0.6499999999999999,0.6499999999999999,True,0.9032965499999998,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,15 days
695b7568acee409245b381cc,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 5 Days / Total 1GB,1000,5,,1.65,0.6499999999999999,0.6499999999999999,True,0.9032965499999998,False,True,False,False,False,False,,,False,False,True,False,41,1000MB,5 days
68db69d327a6d0119329f585,656019a51f0926ec7c9be0d2,EscapeSIM,EU 36 1GB,1000,7,,1.6680625311747925,,1.6680625311747925,False,2.3180848147607036,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,7 days
69254af5ace2426a757676a1,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 3GB/Day,3000,1,,1.67,1.503,1.503,True,2.088699561,False,True,,False,False,,,128.0,False,False,True,False,45,2.9GB,1 days
69254af6ace2426a7576774c,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 3 Days 500MB/Day,500,3,day,1.67,1.503,1.503,True,2.088699561,False,True,,False,False,,,128.0,False,False,True,False,41,500MB,3 days
695b311d55a3cad380911f5d,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 3 Days/Daily 500MB,500,3,day,1.672936882673405,,1.672936882673405,False,2.324858637671756,False,True,False,False,False,False,,128.0,False,False,True,False,40,500MB,3 days
68dc6733adbaffe4b0eafcd8,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 1GB,1000,1,day,1.7,0.7,0.7,True,0.9727808999999998,False,True,False,False,False,False,,384.0,False,False,True,False,41,1000MB,1 days
695daa0d0fcc0de41b23c785,68d9f58e1ca1afab5066f0bd,ESIM888,European 35 (1GB/7DAYS),1000,7,,1.7,1.53,1.53,True,2.12622111,False,True,,False,False,,,,False,False,,False,35,1000MB,7 days
695b7568acee409245b381c4,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 3 Days / Daily 500MB,500,3,day,1.71,0.71,0.71,True,0.9866777699999999,False,True,False,False,False,False,,128.0,False,False,True,False,41,500MB,3 days
696244dd50a9dd7bb88cd411,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),500,1,day,1.72,1.634,1.634,True,2.2707485579999998,False,True,,False,False,,,,False,False,,False,33,500MB,1 days
696244dd50a9dd7bb88cd460,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,500,1,day,1.72,1.634,1.634,True,2.2707485579999998,False,True,,False,False,,,,False,False,,False,33,500MB,1 days
68db69d227a6d0119329f3c2,656019a51f0926ec7c9be0d2,EscapeSIM,Europe And USA 1GB,1000,14,,1.7350529942741815,,1.7350529942741815,False,2.4111805904539043,False,True,True,False,False,False,,,False,False,True,False,38,1000MB,14 days
68dcc8f8d08bf4821b68ccfe,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4180553799999998,False,True,False,False,False,False,,128.0,False,False,True,False,44,2.0GB,1 days
68dcc8f9d08bf4821b68cd1d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4180553799999998,False,True,False,False,False,False,,128.0,False,False,True,False,32,2.0GB,1 days
68dcc8f9d08bf4821b68cd5d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4180553799999998,False,True,False,False,False,False,,128.0,False,False,True,False,31,2.0GB,1 days
68dc6720adbaffe4b0eadfbf,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 30 Days / Total 1GB,1000,30,,1.74,0.74,0.74,True,1.0283683799999999,False,True,False,False,False,False,,,False,False,True,False,33,1000MB,30 days
68dc6721adbaffe4b0eae078,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 3 Days / Daily 500MB,500,3,day,1.74,0.74,0.74,True,1.0283683799999999,False,True,False,False,False,False,,512.0,False,False,True,False,33,500MB,3 days
695b7567acee409245b38152,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 7 Days / Total 1GB,1000,7,,1.75,0.75,0.75,True,1.0422652499999998,False,True,False,False,False,False,,,False,False,True,False,41,1000MB,7 days
6962529d9ec7cc55533793ae,6284ecd32e3b6ce037733d6e,BNESIM,Surf 1GB in Europe per 30 days,1000,30,,1.75,1.4875,1.4875,True,2.0671594125,False,True,False,False,False,False,,,False,False,True,False,34,1000MB,30 days
69254af6ace2426a75767749,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 1 Day 1GB/Day,1000,1,,1.77,1.593,1.593,True,2.213771391,False,True,,False,False,,,128.0,False,False,True,False,41,1000MB,1 days
69619d72edcc1df53673d8b7,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM 1GB 7 Days Europe Lite,1000,7,,1.7836128,1.730104416,1.730104416,True,2.404303615557792,False,True,True,False,False,,,,False,False,,False,32,1000MB,7 days
6911a2652906a873e809c599,6703d78781b690b781d3bac0,Simfinity,eSIM:  Europe +,100,1,,1.8,1.62,1.62,True,2.25129294,False,False,True,False,False,False,,,False,False,True,False,35,100MB,1 days
68ea1489f8b7ea68fc7b3f30,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 1 Day / Daily 2GB,2000,1,day,1.84,0.8400000000000001,0.8400000000000001,True,1.16733708,False,True,False,False,False,False,,128.0,False,False,True,False,41,2.0GB,1 days
695b7567acee409245b38149,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 1 Day / Daily 1GB,1000,1,day,1.86,0.8600000000000001,0.8600000000000001,True,1.1951308200000001,False,True,False,False,False,False,,128.0,False,False,True,False,53,1000MB,1 days
695b7568acee409245b381f2,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 10 Days / Total 1GB,1000,10,,1.86,0.8600000000000001,0.8600000000000001,True,1.1951308200000001,False,True,False,False,False,False,,,False,False,True,False,41,1000MB,10 days
6936c4c8bf8e875bfac52d44,6686050b234c9994fcbd5060,Truely,"Europe - 300MB, 2 days",300,2,,1.89,1.7009999999999998,1.7009999999999998,True,2.3638575869999996,False,True,True,False,False,,,,False,False,True,False,36,300MB,2 days
68dcc8f9d08bf4821b68cd33,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F Unlimited 1Day,0,1,,1.9,,1.9,False,2.6404053,False,True,False,False,False,False,5000.0,,True,False,True,False,32,0MB,1 days
695b311d55a3cad380911f65,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 3 Days/Daily 500MB,500,3,day,1.921932139629447,,1.921932139629447,False,2.670884109325227,False,True,False,False,False,False,,128.0,False,False,True,False,47,500MB,3 days
695543394622035a7ddc66c9,691a70e2a3dd350531e33c74,eSimfly,Europe 1 GB 7 Days,1000,7,,1.95,1.8525,1.8525,True,2.5743951674999996,False,True,True,False,False,False,,,False,False,True,False,41,1000MB,7 days
695b7568acee409245b381de,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 1 Day / Daily 2GB,2000,1,day,1.96,0.96,0.96,True,1.3340995199999999,False,True,False,False,False,False,,512.0,False,False,True,False,41,2.0GB,1 days
695b7567acee409245b38182,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 15 Days / Total 1GB,1000,15,,1.96,0.96,0.96,True,1.3340995199999999,False,True,False,False,False,False,,,False,False,True,False,41,1000MB,15 days
68e7a987ec9b78909de0deb5,648ad56367000ad251f95680,Monty eSIM,Europe+,1000,7,,1.98,,1.98,False,2.75158026,False,True,,False,False,,,,False,False,,False,32,1000MB,7 days
68dcc8f1d08bf4821b68c8f4,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 1GB/Daily 1Day,1000,1,,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,128.0,False,False,True,False,50,1000MB,1 days
68dcc8f4d08bf4821b68ca78,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe C 1GB/Daily 1Day,1000,1,,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,128.0,False,False,True,False,35,1000MB,1 days
68dcc92bd08bf4821b68f2e1,63c9055d1fddfcd02ef84f69,Textr eSIM,Europe + Middle East 1GB,1000,7,,1.99,,1.99,False,2.76547713,False,True,,False,False,,,,False,False,,False,47,1000MB,7 days
68eb641aeca700a0716060a4,68eb627bce9b25a6b884d2c7,LNVPN,"eSIM, 1GB, 7 Days, Europe+, V2",1000,7,,1.99,,1.99,False,2.76547713,False,True,,False,False,,,,False,False,,False,35,1000MB,7 days
69368a91a052301af62a8765,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 7 Days 1GB,1000,7,,1.99,1.791,1.791,True,2.4889294169999996,False,True,,False,False,,,128.0,False,False,True,False,33,1000MB,7 days
68dcc8f2d08bf4821b68c92c,63760bdc4e2b1c13f365b600,Yoho Mobile,Global D 500MB/Daily 1Day,500,1,,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,128.0,False,False,True,False,69,500MB,1 days
68dcc8f8d08bf4821b68cd0e,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 500MB/Daily 3Day,500,3,day,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,128.0,False,False,True,False,32,500MB,3 days
68dcc8f9d08bf4821b68cd4e,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 500MB/Daily 3Day,500,3,day,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,128.0,False,False,True,False,31,500MB,3 days
69313850fc4bdfc04c6b1140,6747c8e603e7509b3dc0bfc3,Earth Esim,500MB/1 Day Europe Region eSIM,500,1,,1.99,,1.99,False,2.76547713,False,True,False,False,False,False,,,False,False,True,False,34,500MB,1 days
68dc6721adbaffe4b0eae070,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 3GB,3000,1,day,2.0,1.0,1.0,True,1.389687,False,True,False,False,False,False,,512.0,False,False,True,False,33,2.9GB,1 days
68a8a201bb78507dd9039571,66c47261d104e43232185ad1,Driffle eSIM,Europe 1GB for 7 Days,1000,7,,2.0,,2.0,False,2.779374,False,True,,False,False,,,,False,False,,False,36,1000MB,7 days
692d7e7bf7ef4d8763d404fd,690c7118e055419968646f6e,Spark Roam,1 GB / 30 Days,1000,30,,2.0,,2.0,False,2.779374,False,True,False,False,False,,,,False,False,,False,42,1000MB,30 days
692fa1d838b3fe95f86d6bc9,68a70827c30bca8fddd0f322,Ezy eSIM,Europe 1GB 7Days,1000,7,,2.0,,2.0,False,2.779374,False,True,True,False,False,False,,,False,False,True,False,34,1000MB,7 days
6943cb34ac912a002c10d7fc,6943428c276fe61c43f578a8,6943428c276fe61c43f578a8,Europe(30+ areas) 1GB 7Days,1000,7,,2.0,,2.0,False,2.779374,False,True,,False,False,,,,False,False,,False,34,1000MB,7 days
6945b56844ba63fc74bb40cf,675932492a67cac0f31af1af,esimzon,Europe 1GB 30Days,1000,30,,2.0,,2.0,False,2.779374,False,False,True,False,False,False,,,False,False,True,False,35,1000MB,30 days
694bcc7a68b1f051795c4c27,5c6df152447a286186dea121,Ubigi,EUROPE,500,2,,2.0,1.8,1.8,True,2.5014366,False,True,,False,False,,,,False,False,,False,37,500MB,2 days
695bb1081c11ad01f442befe,695996a7f995e904852dff0a,695996a7f995e904852dff0a,Europe(30+ areas) 500MB/Day,500,1,,2.0,1.8,1.8,True,2.5014366,False,True,,False,False,,,384.0,False,False,,False,34,500MB,1 days
